b'<s> this is definitely one of the better documentaries i have seen looking at family relationships and marriage  <\\s>',b'This is definitely one of the better documentaries I have seen looking at family relationships and marriage.  '
b'<s> there are many continuity errors one other user commented on different cars in the garage joe glasses the one that got to me the most was the fact joe facial hair configuration seemed to change from scene to scene  <\\s>',"b""There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  """
b'<s> i cant see how this movie can be an inspiration to anyone to come out or overcome fear and rejection  <\\s>',"b""I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.  """
b'<s> it so bad it actually worth seeing just for that reason  <\\s>',"b""It's so bad it's actually worth seeing just for that reason.  """
b'<s> punishment park is a brilliant piece of cinema  <\\s>',b'Punishment Park is a brilliant piece of cinema.  '
b'<s> shot in the southern california desert using his patent faux documentary style watkins creates a film like no other  <\\s>',"b'Shot in the Southern California desert using his patent faux documentary style, Watkins creates a film like no other.  '"
b'<s> this is one of peter watkins most accessible films  <\\s>',b'This is one of Peter Watkins most accessible films.  '
b'<s> i advise you to look out for it  <\\s>',b'I advise you to look out for it.  '
b'<s> you wont regret it <\\s>',b'You wont regret it!  '
b'<s> highly recommended a+ <\\s>',b'Highly recommended A+  '
b'<s> well  <\\s> <s> just if you keep thinking how bad it is  <\\s>',b'Well... Just if you keep thinking how bad it is.  '
b'<s> it a mediocre miserable hollow laughable and predictable piece of garbage  <\\s>',"b""It's a mediocre, miserable, hollow, laughable and predictable piece of garbage.  """
b'<s> it a case of o bad it is laughable  <\\s>',"b""It's a case of 'so bad it is laughable'.  """
b'<s> very bad performance plays angela bennett a computer expert who is at home all the time  <\\s>',"b') very bad performance plays Angela Bennett, a computer expert who is at home all the time.  '"
b'<s> it is a film about nothing just a pretext to show ridiculous action scenes  <\\s>',"b'It is a film about nothing, just a pretext to show ridiculous action scenes.  '"
b'<s> how awful she is <\\s>',b'How awful she is!  '
b'<s> but she is still a bad actress repeating her robotic face moves in each of her pictures  <\\s>',"b'But she is still a bad actress, repeating her robotic face moves in each of her pictures.  '"
b'<s> the results well are a shame  <\\s>',"b'The results, well, are a shame.  '"
b'<s> delete this film from your mind <\\s>',b'DELETE this film from your mind!  '
b'<s> the show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for  <\\s>',b'The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  '
b'<s> the fat computer geek was unbelievable the bible thumper the bad ass girl who are these actors <\\s>',"b'The fat computer geek was unbelievable, the bible thumper, the bad-ass girl, who are these actors???  '"
b'<s> never heard of any of them except cole who was totally unbelievable in the part  <\\s>',b'Never heard of any of them except Cole who was totally unbelievable in the part.  '
b'<s> every time he opened his mouth you expect to hear you see kids  <\\s> <s> pulling the plug was a mercy killing for this horrible show  <\\s>',"b'Every time he opened his mouth you expect to hear, you see kids... Pulling the plug was a mercy killing for this horrible show.  '"
b'<s> the stories were as unbelievable as the actors  <\\s>',b'The stories were as unbelievable as the actors.  '
b'<s> lame would be the best way to describe it  <\\s>',b'Lame would be the best way to describe it.  '
b'<s> stanwyck and morgan are perfectly cast in what is in many ways a modern equivalent of dickens christmas carol in its sensibility  <\\s>',"b""Stanwyck and Morgan are perfectly cast in what is, in many ways, a modern equivalent of Dickens' Christmas Carol in its sensibility.  """
b'<s> the success of the film depends on the casting of sydney greenstreet as the alexander yardley character  <\\s>',b'The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.  '
b'<s> im big fan of rpg games too but this movie its a disgrace to any self respecting rpger there is  <\\s>',"b'Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.  '"
b'<s> the lines the cuts the audio everything is wrong  <\\s>',"b'The lines, the cuts, the audio, everything is wrong.  '"
b'<s> you can find better movies at youtube  <\\s>',b'You can find better movies at youtube.  '
b'<s> top line dont waste your time and money on this one its as bad as it comes  <\\s>',"b""Top line: Don't waste your time and money on this one, its as bad as it comes.  """
b'<s> a lassie movie which should have been put to sleep  <\\s> <s> forever  <\\s>',b'A Lassie movie which should have been put to sleep.... FOREVER.  '
b'<s> that how id describe this painfully dreary time waster of a film  <\\s>',"b""That's how I'd describe this painfully dreary time-waster of a film.  """
b'<s> so mediocre in every aspect that it just becomes a dull uninteresting mess this is one of the most forgettable movies ive seen  <\\s>',"b""So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  """
b'<s> it isnt even an achievement as a so bad it good or so bad it memorable movie  <\\s>',"b""It isn't even an achievement as a so-bad-it's-good or so-bad-it's-memorable movie.  """
b'<s> it an empty hollow shell of a movie  <\\s>',"b""It's an empty, hollow shell of a movie.  """
b'<s> seriously it not worth wasting your or your kid time on  <\\s>',"b""Seriously, it's not worth wasting your, or your kid's time on.  """
b'<s> avoid avoid avoid <\\s>',"b'Avoid, avoid, avoid!  '"
b'<s> it will drive you barking mad <\\s>',b'It will drive you barking mad!  '
b'<s> the transfers are very good  <\\s>',b'The transfers are very good.  '
b'<s> very nice and relaxing late night viewing  <\\s>',b'Very nice and relaxing late night viewing.  '
b'<s> the movie is full of wonderful dancing hence the title <\\s>',b'The movie is full of wonderful dancing (hence the title!  '
b'<s> it handles some tough issues with dignity and grace and of course has shocking spoiler here <\\s>',"b'It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  '"
b'<s> a happy wonderful feel good ending <\\s>',"b') a happy, wonderful, feel good ending!  '"
b'<s> the point is the journey a journey that touches every member of the family  <\\s>',"b'The point is the journey, a journey that touches every member of the family.  '"
b'<s> it one of the movies i need to see whenever it comes on tv never mind the fact that i already have it memorized <\\s>',"b""It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  """
b'<s> nothing new there  <\\s>',b'Nothing new there.  '
b'<s> that was done in the second movie  <\\s>',b'That was done in the second movie.  '
b'<s> the movie has almost no action scenes in it and very little comedy  <\\s>',b'The movie has almost no action scenes in it and very little comedy.  '
b'<s> the plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted  <\\s>',b'The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  '
b'<s> what on earth is irons doing in this film <\\s>',b'What on earth is Irons doing in this film?  '
b'<s> i just saw this film and i recommend it  <\\s>',b'I just saw this film and I recommend it.  '
b'<s> it has a very good plot it holds your complete attention the acting is superb tom wilkinson was fantastic and emily watson was also very good  <\\s>',"b'It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.  '"
b'<s> a very good film indeed about great and unconditional love  <\\s>',"b'A very good film indeed, about great and unconditional love.  '"
b'<s> tom wilkinson character is a man who is not prepared for the ordeal that is about to begin but he takes the matter in hand as the story progresses and this great actor gives a performance that makes you feel the character anguish and suffering  <\\s>',"b""Tom Wilkinson's character is a man who is not prepared for the ordeal that is about to begin, but he takes the matter in hand as the story progresses, and this great actor gives a performance that makes you feel the character's anguish and suffering.  """
b'<s> emily watson character is very strong and she has only to give a quick glance and you understand everything  <\\s>',"b""Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  """
b'<s> despite the pans of reviewers i liked this movie  <\\s>',"b'Despite the pans of reviewers, I liked this movie.  '"
b'<s> in fact i liked it better than interview with a vampire and i liked this lestat stuart townsend better than cruise attempt  <\\s>',"b""In fact, I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  """
b'<s> aailiyah was pretty good as akasha in places compelling her first entrance and mini dance scene  <\\s>',"b'Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).  '"
b'<s> im a big fan of this series mostly due to anne rice style sensitivities and treatments  <\\s>',"b""I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  """
b'<s> i guess i liked the details of his dysfunction he was believable  <\\s>',b'I guess I liked the details of his dysfunction--he was believable.  '
b'<s> the football scenes at the end were perplexing  <\\s>',b'The football scenes at the end were perplexing.  '
b'<s> but i thought his acting was skilled  <\\s>',b'But I thought his acting was skilled.  '
b'<s> meredith m was better than all right  <\\s>',b'Meredith M was better than all right.  '
b'<s> a very charming film with wonderful sentiment and heart  <\\s>',b'A very charming film with wonderful sentiment and heart.  '
b'<s> nine out of ten for a truly lovely film  <\\s>',b'Nine out of ten for a truly lovely film.  '
b'<s> this early film from future goremeister lucio fulci is a very good addition to the giallo sub genre  <\\s>',b'This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  '
b'<s> this is one of the best italian thrillers of the early 70  <\\s>',"b""This is one of the best Italian thrillers of the early 70's.  """
b'<s> this scene is very strong and unpleasant  <\\s>',b'This scene is very strong and unpleasant.  '
b'<s> technically the film is well made with impressive camera work solid acting and effective music from riz ortolani \xc2\x96 particularly good is a recurring unaccompanied female vocal that sounds like it coming from a distant hill  <\\s>',"b""Technically, the film is well made with impressive camera-work, solid acting and effective music from Riz Ortolani \xc2\x96 particularly good is a recurring unaccompanied female vocal that sounds like it's coming from a distant hill.  """
b'<s> it still wild stuff though and is highly recommended to fans of giallo cinema  <\\s>',"b""It's still wild stuff though and is highly recommended to fans of giallo cinema.  """
b'<s> the movie was very interesting from beginning to the end  <\\s>',b'The movie was very interesting from beginning to the end.  '
b'<s> i liked the way dustin hoffman character was ready to do just about everything to stay with his son  <\\s>',"b""I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.  """
b'<s> this movie is also revealing  <\\s>',b'This movie is also revealing.  '
b'<s> personally i think it shows that people should learn to find a compromise them self without involving other people into issue  <\\s>',"b'Personally, I think it shows that people should learn to find a compromise them self without involving other people into issue.  '"
b'<s> and it was boring  <\\s>',b'And it was boring.  '
b'<s> i am so tired of clich\xc3\xa9s that is just lazy writing and here they come in thick and fast  <\\s>',"b'I am so tired of clich\xc3\xa9s that is just lazy writing, and here they come in thick and fast.  '"
b'<s> ps the only scene in the movie that was cool is when the central character finds her room blown up  <\\s>',b'PS the only scene in the movie that was cool is when the central character finds her room blown up.  '
b'<s> an italian reviewer called this a small great film and that right  <\\s>',"b""An Italian reviewer called this a small, great film, and that's right.  """
b'<s> all the actors give a wonderful performance especially jennifer rubin as jamie harris who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star  <\\s>',"b'All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  '"
b'<s> you learn a lot about the real inside emotions of people in this movie and a lot about the movie business itself  <\\s>',"b'You learn a lot about the real inside emotions of people in this movie, and a lot about the movie business itself.  '"
b'<s> also the music by mark snow is possibly the best score ive ever heard  <\\s>',"b""Also the music by Mark Snow is possibly the best score I've ever heard.  """
b'<s> you wont forget this movie <\\s>',"b""You won't forget this movie!  """
b'<s> why was this film made <\\s>',b'Why was this film made?  '
b'<s> the film has an ultra cheap look to it  <\\s>',b'The film has an ultra-cheap look to it.  '
b'<s> the result is a film that just dont look right  <\\s>',"b""The result is a film that just don't look right.  """
b'<s> the plot is nonsense that doesnt interest in the slightest way or have any uniqueness to it  <\\s>',"b""The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.  """
b'<s> the foreigner is not worth one second of your time  <\\s>',b'The Foreigner is not worth one second of your time.  '
b'<s> i saw it as a child on tv back in 1973 when it was the stranger and i loved it  <\\s>',"b'I saw it as a child on TV back in 1973, when it was The Stranger and I loved it.  '"
b'<s> but the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the cold war and the astronaut biggest fear is that he has crashed in the ussr  <\\s>',"b""But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut's biggest fear is that he has crashed in the USSR.  """
b'<s> this movie is so awesome <\\s>',b'This movie is so awesome!  '
b'<s> i love the scream movies and all horror movies and this one ranks way up there  <\\s>',b'I love the Scream movies and all horror movies and this one ranks way up there.  '
b'<s> if you want a real scare rent this one <\\s>',b'If you want a real scare rent this one!  '
b'<s> 10 10 <\\s>',b'10/10  '
b'<s> this film highlights the fundamental flaws of the legal process that it not about discovering guilt or innocence but rather is about who presents better in court  <\\s>',"b""This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  """
b'<s> the film is well paced understated and one of the best courtroom documentaries ive seen  <\\s>',"b""The film is well paced, understated and one of the best courtroom documentaries I've seen.  """
b'<s> it was clear that she had the range and ability to pull off this part  <\\s>',b'It was clear that she had the range and ability to pull off this part.  '
b'<s> constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations  <\\s>',b'Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  '
b'<s> it is wonderful and inspiring to watch and i hope that it gets released again on to video or dvd  <\\s>',"b'It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.  '"
b'<s> how this piece of trash was ever released is beyond me the acting the story the characters the supposedly special effects etc it all wrong  <\\s>',"b""How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  """
b'<s> in fact this stinker smells like a direct to video release  <\\s>',"b'In fact, this stinker smells like a direct-to-video release.  '"
b'<s> avoid at all costs <\\s>',b'Avoid at ALL costs!  '
b'<s> star trek v the final frontier is the worst in the series  <\\s>',b'Star Trek V The final Frontier is the worst in the series.  '
b'<s> the attempts at humor were pitiful and story is so awful it dosent bear thinking about which basically involves a vulcan stealing the enterprise to find god seriously i just didnt care about any of this film and oh not to mention uhura does a belly dance to distract male guards  <\\s>',"b""The attempts at humor were pitiful and story is so awful it dosen't bear thinking about which basically involves a Vulcan stealing the Enterprise to find god (seriously) I just didn't care about any of this film and oh not to mention Uhura does a belly dance to distract male guards.  """
b'<s> the only place good for this film is in the garbage  <\\s>',b'The only place good for this film is in the garbage.  '
b'<s> editing the editing of this film was phenomenal in my opinion  <\\s>',b'Editing: The editing of this film was phenomenal in my opinion.  '
b'<s> when a song could explain the emotions of the subjects better such as when jay adams unfortunate life was a subject of talk the song old man by neil young was played which evokes many emotions  <\\s>',"b""When a song could explain the emotions of the subjects better, such as when Jay Adams' unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.  """
b'<s> cinematography the film was shot in an interesting way  <\\s>',b'Cinematography: The film was shot in an interesting way.  '
b'<s> this film offers many delights and surprises  <\\s>',b'This film offers many delights and surprises.  '
b'<s> when achille and philippa beautifully sing a duet from don giovanni that perfectly describes their situation in the movie you appreciate the subtle layers of this excellent film  <\\s>',"b'When Achille and Philippa beautifully sing a duet from Don Giovanni that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.  '"
b'<s> the story unfolds in 18th century jutland and the use of period music played on period instruments is just one more fine touch  <\\s>',b'The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  '
b'<s> but this understated film leaves a lasting impression  <\\s>',b'But this understated film leaves a lasting impression.  '
b'<s> the warmth it generates is in contrast to its austere backdrop  <\\s>',b'The warmth it generates is in contrast to its austere backdrop.  '
b'<s> you will leave the theater wanting to go out and dance under the stars  <\\s>',b'You will leave the theater wanting to go out and dance under the stars.  '
b'<s> the acting as youd expect from this cast is top notch  <\\s>',"b""The acting, as you'd expect from this cast, is top notch.  """
b'<s> angus scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing violin playing anatomist doctor quinn  <\\s>',"b'Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.  '"
b'<s> conclusion i loved it  <\\s>',b'Conclusion - I loved it.  '
b'<s> it a long time since i was so entertained by a movie  <\\s>',"b""It's a long time since I was so entertained by a movie.  """
b'<s> i struggle to find anything bad to say about it  <\\s>',b'I struggle to find anything bad to say about it.  '
b'<s> mark my words this is one of those cult films like evil dead 2 or phantasm that people will still be discovering and falling in love with 20 30 40 years down the line  <\\s>',"b'Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line.  '"
b'<s> it pretty surprising that this wonderful film was made in 1949 as hollywood generally had its collective heads in the sand concerning black and white issues at that time  <\\s>',"b""It's pretty surprising that this wonderful film was made in 1949, as Hollywood generally had its collective heads in the sand concerning black and white issues at that time.  """
b'<s> plus with the movie rather modest budget and fast running time it does an amazing job <\\s>',"b""Plus, with the movie's rather modest budget and fast running time, it does an amazing job!  """
b'<s> juano hernandez an exceptional actor who played supporting roles in many films of the era is a proud black man who is accused of murdering a white man in the south  <\\s>',b'Juano Hernandez (an exceptional actor who played supporting roles in many films of the era) is a proud black man who is accused of murdering a white man in the South.  '
b'<s> see it with your kids if you have a chance it will open up some amazing dialog about how far race relations have come in the last 50 years  <\\s>',b'See it with your kids if you have a chance--it will open up some amazing dialog about how far race relations have come in the last 50 years.  '
b'<s> see both films if you can  <\\s>',b'See both films if you can.  '
b'<s> it was that year however that reminded us that huston was still at the top of his game as evinced by his faithful adaptation of james joyce acclaimed novella the dead  1 feelings thoughts gabriel discomfort during the dance all these intangibles leap to life and come within the viewer grasp in huston portrayal  1 very disappointed and wondered how it could be in the oscar shortlist  0 it very slow  0 lot of holes in the plot there nothing about how he became the emperor nothing about where he spend 20 years between his childhood and mature age  0 dont waste your time  0 end of days is one of the worst big budget action movies ive ever seen  0 he surely doesnt know how to make a coherent action movie from the screenwriter of air force one who was only obliged to write the script just for a big sum of money  0 this was one of the worst films i have ever seen  0 im still trying to get over how bad it was  0 this movie is possibly one of the most creative works of horror ever  1 it has everything you could want  suspense drama comedy confusing subplots native americans brain eating  <\\s> <s> if youre looking for the be all end all of brainsucking movies look no further  1 with great sound effects and impressive special effects i cant recommend this movie enough  <\\s>',"b""It was that year, however, that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce's acclaimed novella The Dead.  \t1\nFeelings, thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  \t1\nVery disappointed and wondered how it could be in the Oscar shortlist.  \t0\nIt's very slow.  \t0\nLot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age.  \t0\n) Don't waste your time.  \t0\nEnd of Days is one of the worst big-budget action movies I've ever seen.  \t0\nHe surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  \t0\nThis was one of the worst films i have ever seen.  \t0\nI'm still trying to get over how bad it was.  \t0\nThis movie is possibly one of the most creative works of horror ever.  \t1\nIt has everything you could want... suspense, drama, comedy, confusing subplots, native americans, brain eating... If you're looking for the be-all, end-all of brainsucking movies, look no further.  \t1\n With great sound effects, and impressive special effects, I can't recommend this movie enough.  """
b'<s> call me a nut but i think this is one of the best movies ever  <\\s>',"b'Call me a nut, but I think this is one of the best movies ever.  '"
b'<s> great character actors telly savalas and peter boyle  <\\s>',b'Great character actors Telly Savalas and Peter Boyle.  '
b'<s> 1 hour 54 minutes of sheer tedium melodrama and horrible acting a mess of a script and a sinking feeling of good lord what were they thinking <\\s>',"b'1 hour 54 minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of GOOD LORD, WHAT WERE THEY THINKING?  '"
b'<s> it like a bad two hour tv movie  <\\s>',"b""It's like a bad two hour TV movie.  """
b'<s> now imagine that every single one of those decisions was made wrong  <\\s>',b'Now imagine that every single one of those decisions was made wrong.  '
b'<s> the acting is beyond abysmal  <\\s>',b'The acting is beyond abysmal.  '
b'<s> everything stinks  <\\s>',b'Everything stinks.  '
b'<s> trouble is the writing and directing make it impossible to establish those things that make a movie watchable like character story theme and so on  <\\s>',"b'Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  '"
b'<s> worse there an incredibly weak sub plot thrown in that follows a little band of latter day mansonites as they go after a reporter who working on a story on the anniversary of the killings  <\\s>',"b""Worse, there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  """
b'<s> in short dont bother with this movie  <\\s>',"b""In short, don't bother with this movie.  """
b'<s> i wont spoil it but the ending in pretty amazing  <\\s>',"b""I won't spoil it, but the ending in pretty amazing.  """
b'<s> the best scene in the movie is at the end but i wont spoil it  <\\s>',"b""The best scene in the movie is at the end, but I won't spoil it.  """
b'<s> a film not easily forgotten  <\\s>',b'A film not easily forgotten.  '
b'<s> but kevin spacey is an excellent verbal tsunami as buddy ackerman \xc2\x96 and totally believable because he is a great actor  <\\s>',"b'But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman \xc2\x96 and totally believable because he is a great actor.  '"
b'<s> the scripting of the subtle comedy is unmatched by any movie in recent years  <\\s>',b'The scripting of the subtle comedy is unmatched by any movie in recent years.  '
b'<s> the characters are interesting even if a bit predictable  <\\s>',"b'The characters are interesting, even if a bit predictable.  '"
b'<s> highly recommended for all ages although the younger set will probably not appreciate some of the more subtle references they will certainly appreciate one galley scene in particular <\\s>',"b'Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!  '"
b'<s> great movie <\\s>',b'Great movie!  '
b'<s> also the story and acting were weak  <\\s>',b'Also the story and acting were weak.  '
b'<s> at around 4 pm i bought it at around 8pm i started to watch at around 8 15pm i fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain  but there wasnt  <\\s>',"b""At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  """
b'<s> either way it sucks  <\\s>',"b'Either way, it sucks.  '"
b'<s> the story starts too fast with absolutely no suspense or build up in the slightest  <\\s>',b'The story starts too fast with absolutely no suspense or build-up in the slightest.  '
b'<s> everything captain howdy says is either laughable or just plain stupid  <\\s>',b'Everything Captain Howdy says is either laughable or just plain stupid.  '
b'<s> what the hell kind of crap is that <\\s>',b'What the hell kind of crap is that?!  '
b'<s> then there the plot holes  <\\s>',"b""Then, there's the plot holes.  """
b'<s> you could drive a semi truck into these holes <\\s>',b'You could drive a semi truck into these holes!  '
b'<s> linda cardellini is the only thing good in this film  <\\s>',b'Linda Cardellini is the only thing good in this film.  '
b'<s> she poised and amazing  <\\s>',"b""She's poised and amazing.  """
b'<s> dee snider just plain sucks  <\\s>',b'Dee Snider just plain sucks.  '
b'<s> he cant act one of the least scary villains i have ever seen he cant write did he write this damn movie in his sleep <\\s>',"b""He can't act (one of the least scary villains I have ever seen), he can't write (did he write this damn movie in his sleep?  """
b'<s> i was bored throughout the whole damn thing  <\\s>',b'I was bored throughout the whole damn thing.  '
b'<s> the acting sucks the music sucks the script sucks the pacing sucks the special fx suck the directing sucks  basically this movie sucks  <\\s>',"b'The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  '"
b'<s> this film tries to be a serious and sophisticated thriller horror flick and it fails miserably  <\\s>',b'This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  '
b'<s> this is probably one of the least effective and utterly unoriginal films i have ever seen in my entire life  <\\s>',b'This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  '
b'<s> a piece of cinematic garbage captured on celluloid  <\\s>',b'A piece of cinematic garbage captured on celluloid.  '
b'<s> avoid at any and all costs  <\\s>',b'Avoid at any and all costs.  '
b'<s> at any rate this film stinks its not funny and fulci should have stayed with giallo and supernatural zombie movies  <\\s>',"b'At any rate this film stinks, its not funny, and Fulci should have stayed with giallo and supernatural zombie movies.  '"
b'<s> avoid this film at all costs  <\\s>',b'Avoid this film at all costs.  '
b'<s> i dont know what happened in season five what a mess  <\\s>',"b""I don't know what happened in Season Five, what a mess.  """
b'<s> the only consistent thread holding the series together were the amazing performances of leni parker and anita laselva as the two taelons in quiet idealogical conflict  <\\s>',b'The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  '
b'<s> now this is a movie i really dislike  <\\s>',b'Now this is a movie I really dislike.  '
b'<s> it one of the most boring horror movies from the 90 mainly because it starts slow and centers in a boring atmosphere  <\\s>',"b""It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  """
b'<s> the puppets look really cheesy not in a good way like in the puppet master 80 flicks  <\\s>',"b""The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  """
b'<s> the story is lame not interesting and never really explains the sinister origins of the puppets  <\\s>',"b'The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  '"
b'<s> there arent death scenes like in previous movies and the f x are terrible  <\\s>',"b""There aren't death scenes like in previous movies and the f/x are terrible.  """
b'<s> i felt asleep the first time i watched it so i can recommend it for insomniacs  <\\s>',"b'I felt asleep the first time I watched it, so I can recommend it for insomniacs.  '"
b'<s> the fact is this film is a wonderful heartwarming tale about two people chasing their dreams  <\\s>',"b'The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  '"
b'<s> the best part about nurse betty is it unpredictability  <\\s>',"b""The best part about Nurse Betty is it's unpredictability.  """
b'<s> director neil labute uses brutal violence to seperate dreams from reality and along with the touching drama and hilarious comedy you can never tell what is going to happen next  <\\s>',"b'Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.  '"
b'<s> otherwise dont even waste your time on this  <\\s>',"b""Otherwise, don't even waste your time on this.  """
b'<s> this one just fails to create any real suspense  <\\s>',b'This one just fails to create any real suspense.  '
b'<s> as for the killer dont expect anything original or even remotely frightening  <\\s>',"b""As for the killer, don't expect anything original or even remotely frightening.  """
b'<s> there is however some pretty good acting at least for this type of film  <\\s>',"b'There is, however, some pretty good acting (at least, for this type of film).  '"
b'<s> im so sorry but i really cant recommend it to anyone  <\\s>',"b""I'm so sorry but I really can't recommend it to anyone.  """
b'<s> one of the most boringpointless movies i have ever seen  <\\s>',"b'One of the most boring,pointless movies I have ever seen.  '"
b'<s> the secondary plot line is incomprehensible and its relation to the primary plot line is mystifying  <\\s>',b'The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  '
b'<s> this is one of the worst sandra bullock movie since speed 2 but not quite that bad  <\\s>',b'This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  '
b'<s> i dont understand how this garbage got on the shelves of the movie store it not even a real movie <\\s>',"b""I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  """
b'<s> this is not movie making  <\\s>',b'This is not movie-making.  '
b'<s> so i am here to warn you do not rent this movie it is the dumbest thing you have never seen <\\s>',"b'So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!  '"
b'<s> i saw this short film on hbo the other day and absolutely loved it  <\\s>',b'I saw this short film on HBO the other day and absolutely loved it.  '
b'<s> i didnt realize how wonderful the short really is until the last two scenes  <\\s>',"b""I didn't realize how wonderful the short really is until the last two scenes.  """
b'<s> hopefully the director james cox can turn the short into a feature length film with the same cast or win us over with a whole new film  <\\s>',"b'Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  '"
b'<s> i agree with jessica this movie is pretty bad  <\\s>',"b'I agree with Jessica, this movie is pretty bad.  '"
b'<s> characters are one dimensional even the good guys and especially the bad guys  <\\s>',"b'Characters are one-dimensional, even the good guys and especially the bad guys.  '"
b'<s> the story line is totally predictable  <\\s>',b'The story line is totally predictable.  '
b'<s> not much dialogue not much music the whole film was shot as elaborately and aesthetically like a sculpture  <\\s>',"b'Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  '"
b'<s> ive seen soap operas more intelligent than this movie  <\\s>',"b""I've seen soap operas more intelligent than this movie.  """
b'<s> not easy to watch  <\\s>',b'Not easy to watch.  '
b'<s> funny clever hip just like pray previous film hype <\\s>',"b""Funny, clever, hip - just like Pray's previous film, Hype!  """
b'<s> it was a long time that i didnt see a so charismatic actor on screen  <\\s>',"b""It was a long time that i didn't see a so charismatic actor on screen.  """
